Date,Time,Transaction Number,Item 1,Item 2,Item 3
2/24/2017,17:22:26,7171,Coffee,Hot chocolate,Hot chocolate
2/24/2017,17:22:26,7172,Tea,Juice,CaramelBites
2/25/2017,8:04:48,7173,Coffee,Chocolates,Juice
2/25/2017,8:45:07,7174,Coffee,Brownie,Tea
2/25/2017,9:00:36,7175,Coffee,Chocolates,Coffee
2/25/2017,9:04:12,7176,Cake,Coffee,Chocolates
2/25/2017,9:54:13,7177,Cookies,Chocolates,Hot chocolate
2/25/2017,9:57:30,7178,Coffee,Coffee,Mineral water
2/25/2017,9:57:30,7179,Coffee,Mineral water,Chocolates
2/25/2017,9:57:30,7180,Cake,Hot chocolate,Tea
2/25/2017,9:57:30,7181,Cake,Chocolates,Tea
2/25/2017,10:10:13,7182,Coffee,Juice,Mineral water
2/25/2017,10:11:52,7183,Coffee,Chocolates,Juice
2/25/2017,10:25:02,7184,Coffee,Tea,CaramelBites
2/25/2017,10:46:22,7185,Tea,Hot chocolate,Chocolates
2/25/2017,10:47:23,7186,Coffee,Brownie,Coffee
2/25/2017,10:47:23,7187,Brownie,Brownie,CaramelBites
2/25/2017,10:47:23,7188,Coffee,CaramelBites,Tea
2/25/2017,10:51:02,7189,Tea,Cookies,Cookies
2/25/2017,10:55:13,7190,Cookies,Chocolates,Hot chocolate
2/25/2017,10:55:13,7191,Juice,Tea,Cookies
2/25/2017,10:55:13,7192,Coffee,Brownie,Coffee
2/25/2017,10:55:13,7193,Coffee,Chocolates,Mineral water
2/25/2017,11:38:14,7194,Coffee,Brownie,Tea
2/25/2017,11:38:14,7195,Coffee,Cookies,Cookies
2/25/2017,11:38:14,7196,Cookies,CaramelBites,CaramelBites
2/25/2017,11:40:38,7197,Coffee,Chocolates,Mineral water
2/25/2017,11:40:38,7198,Coffee,Cake,CaramelBites
2/25/2017,11:41:10,7199,Coffee,CaramelBites,CaramelBites
2/25/2017,11:41:10,7200,Coffee,Tea,Mineral water
2/25/2017,11:55:43,7201,Coffee,Brownie,Coffee
2/25/2017,11:55:43,7202,Coffee,Coffee,Coffee
2/25/2017,11:55:43,7203,Coffee,Brownie,Hot chocolate
2/25/2017,11:58:51,7204,Tea,Cookies,Mineral water
2/25/2017,11:58:51,7205,Coffee,Tea,Cake
2/25/2017,11:58:51,7206,Coffee,Cake,Hot chocolate
2/25/2017,11:59:30,7207,Coffee,Juice,Juice
2/25/2017,11:59:30,7208,Coffee,Mineral water,Brownie
2/25/2017,12:06:14,7209,Brownie,Hot chocolate,Chocolates
2/25/2017,12:08:54,7210,Coffee,Chocolates,Brownie
2/25/2017,12:08:54,7211,Cake,Hot chocolate,Cake
2/25/2017,12:08:54,7212,Tea,Brownie,CaramelBites
2/25/2017,12:08:54,7213,Tea,Mineral water,Brownie
2/25/2017,12:09:50,7214,Coffee,Mineral water,Cake
2/25/2017,12:09:50,7215,Cake,Brownie,Chocolates
2/25/2017,12:17:51,7216,Cake,Coffee,Juice
2/25/2017,12:17:51,7217,Coffee,Hot chocolate,Brownie
2/25/2017,12:17:51,7218,Coffee,Brownie,Chocolates
2/25/2017,12:22:52,7219,Hot chocolate,CaramelBites,Cookies
2/25/2017,12:22:52,7220,Brownie,Coffee,Cookies
2/25/2017,12:30:55,7221,Coffee,CaramelBites,Cookies
2/25/2017,12:32:47,7222,Coffee,Brownie,Cake
2/25/2017,12:55:37,7223,Coffee,Chocolates,Mineral water
2/25/2017,13:06:36,7224,Coffee,Cookies,Cookies
2/25/2017,13:26:00,7225,Coffee,Cookies,Tea
2/25/2017,13:28:12,7226,Coffee,CaramelBites,Mineral water
2/25/2017,14:05:36,7227,Mineral water,Coffee,Chocolates
2/25/2017,14:07:03,7228,Cake,CaramelBites,Juice
2/25/2017,14:11:41,7229,Tea,Tea,Tea
2/25/2017,14:12:38,7230,Coffee,Cake,Cookies
2/25/2017,14:13:29,7231,Tea,Mineral water,Tea
2/25/2017,14:15:09,7232,Coffee,Tea,CaramelBites
2/25/2017,14:47:08,7233,Coffee,Hot chocolate,Chocolates
2/25/2017,14:50:51,7234,Hot chocolate,Hot chocolate,Cake
2/25/2017,14:50:51,7235,Juice,CaramelBites,Cake
2/25/2017,14:50:51,7236,Chocolates,Hot chocolate,Coffee
2/25/2017,14:50:51,7237,Tea,Brownie,Tea
2/25/2017,14:55:13,7238,Coffee,Brownie,Coffee
2/25/2017,14:55:13,7239,Coffee,Coffee,Brownie
2/25/2017,15:06:25,7240,Cake,CaramelBites,Mineral water
2/25/2017,15:11:03,7241,Cake,Brownie,Coffee
2/25/2017,15:11:03,7242,Coffee,Juice,Cake
2/25/2017,15:18:54,7243,Coffee,CaramelBites,Coffee
2/25/2017,15:18:54,7244,Coffee,CaramelBites,CaramelBites
2/25/2017,15:18:54,7245,Cookies,CaramelBites,Brownie
2/25/2017,15:18:54,7246,Hot chocolate,Juice,Hot chocolate
2/25/2017,15:40:17,7247,Tea,Hot chocolate,Chocolates
2/25/2017,15:42:11,7248,Cake,Cookies,Chocolates
2/25/2017,15:42:11,7249,Tea,Coffee,CaramelBites
2/25/2017,16:40:24,7250,Coffee,Brownie,Tea
2/25/2017,16:40:24,7251,Coffee,Tea,Cookies
2/25/2017,16:40:24,7252,Cake,Cookies,Coffee
2/25/2017,16:40:24,7253,Cake,CaramelBites,Cookies
2/25/2017,16:41:22,7254,Coffee,Cookies,Cake
2/25/2017,16:51:56,7255,Cake,Juice,Brownie
2/25/2017,16:51:56,7256,Cake,Tea,Mineral water
2/25/2017,16:58:21,7257,Cookies,Coffee,Tea
2/25/2017,16:58:21,7258,Coffee,Juice,Chocolates
2/25/2017,17:15:06,7259,Hot chocolate,Chocolates,Hot chocolate
2/25/2017,17:15:06,7260,Cake,Juice,Hot chocolate
2/25/2017,17:15:50,7261,Hot chocolate,Hot chocolate,Juice
2/25/2017,17:15:50,7262,Cake,Mineral water,Tea
2/26/2017,9:07:07,7263,Coffee,Coffee,Tea
2/26/2017,9:26:41,7264,Coffee,Brownie,CaramelBites
2/26/2017,9:33:50,7265,Coffee,Tea,Hot chocolate
2/26/2017,9:34:38,7266,Coffee,Tea,Cake
2/26/2017,9:34:38,7267,Coffee,Cookies,Coffee
2/26/2017,10:06:53,7268,Coffee,Coffee,CaramelBites
2/26/2017,10:17:37,7269,Cake,Hot chocolate,Cake
2/26/2017,10:17:37,7270,Coffee,Juice,Tea
2/26/2017,10:17:37,7271,Coffee,CaramelBites,Coffee
2/26/2017,10:17:37,7272,Juice,Tea,Cookies
2/26/2017,10:18:06,7273,Coffee,CaramelBites,CaramelBites
2/26/2017,10:18:38,7274,Coffee,Juice,Cake
2/26/2017,10:20:40,7275,Tea,Chocolates,Cake
2/26/2017,10:20:40,7276,Coffee,Brownie,Tea
2/26/2017,10:26:04,7277,Coffee,Mineral water,Tea
2/26/2017,10:39:19,7278,Coffee,Brownie,Coffee
2/26/2017,10:39:19,7279,Coffee,Coffee,Brownie
2/26/2017,10:50:53,7280,Cake,Juice,Brownie
2/26/2017,11:09:06,7281,Coffee,Tea,Coffee
2/26/2017,11:31:31,7282,Cake,Coffee,Juice
2/26/2017,11:43:02,7283,Coffee,CaramelBites,Juice
2/26/2017,11:43:02,7284,Coffee,Coffee,Mineral water
2/26/2017,11:43:02,7285,Hot chocolate,Cake,Tea
2/26/2017,11:51:04,7286,Coffee,Hot chocolate,Coffee
2/26/2017,11:51:04,7287,Hot chocolate,Brownie,CaramelBites
2/26/2017,11:51:04,7288,Cake,Chocolates,CaramelBites
2/26/2017,11:55:41,7289,Coffee,Juice,Juice
2/26/2017,11:55:41,7290,Coffee,Cookies,Hot chocolate
2/26/2017,12:00:21,7291,Tea,Cookies,Chocolates
2/26/2017,12:00:21,7292,Tea,CaramelBites,Cookies
2/26/2017,12:01:07,7293,Coffee,CaramelBites,Cookies
2/26/2017,12:01:07,7294,Coffee,Tea,Brownie
2/26/2017,12:04:22,7295,Coffee,Cake,Coffee
2/26/2017,12:04:22,7296,Coffee,CaramelBites,Hot chocolate
2/26/2017,12:04:22,7297,Juice,Tea,Juice
2/26/2017,12:15:48,7298,Cookies,Juice,Chocolates
2/26/2017,12:17:12,7299,Cake,Coffee,Chocolates
2/26/2017,12:19:50,7300,Hot chocolate,Coffee,Tea
2/26/2017,12:32:02,7301,Tea,Coffee,Mineral water
2/26/2017,12:32:02,7302,Cookies,Mineral water,Coffee
2/26/2017,13:01:12,7303,Coffee,Tea,Hot chocolate
2/26/2017,13:01:12,7304,Coffee,Juice,Hot chocolate
2/26/2017,13:08:30,7305,Coffee,Chocolates,CaramelBites
2/26/2017,13:08:30,7306,Coffee,Mineral water,Hot chocolate
2/26/2017,13:08:30,7307,Coffee,Coffee,Brownie
2/26/2017,13:08:30,7308,Juice,Juice,Mineral water
2/26/2017,13:08:30,7309,Cookies,Cookies,Mineral water
2/26/2017,13:08:30,7310,Cookies,Hot chocolate,CaramelBites
2/26/2017,13:18:15,7311,Coffee,Cookies,Chocolates
2/26/2017,13:47:44,7312,Juice,Chocolates,Chocolates
2/26/2017,13:47:44,7313,Tea,CaramelBites,Tea
2/26/2017,13:47:44,7314,Coffee,Cake,Juice
2/26/2017,13:48:33,7315,Cake,Brownie,CaramelBites
2/26/2017,13:48:33,7316,Coffee,CaramelBites,Hot chocolate
2/26/2017,13:48:33,7317,Tea,Mineral water,Cake
2/26/2017,13:51:51,7318,Coffee,Tea,Tea
2/26/2017,13:53:11,7319,Coffee,Brownie,Chocolates
2/26/2017,13:53:54,7320,Coffee,Hot chocolate,Cookies
2/26/2017,13:55:32,7321,Tea,Coffee,Cake
2/26/2017,13:55:32,7322,Tea,Brownie,Mineral water
2/26/2017,13:57:41,7323,Coffee,Chocolates,Cookies
2/26/2017,13:57:41,7324,Coffee,Tea,CaramelBites
2/26/2017,13:57:41,7325,Coffee,Cookies,Brownie
2/26/2017,14:02:38,7326,Cookies,Juice,Brownie
2/26/2017,14:06:39,7327,Juice,Juice,Cookies
2/26/2017,14:08:55,7328,Cake,Coffee,Chocolates
2/26/2017,14:28:14,7329,Coffee,Mineral water,Juice
2/26/2017,14:28:14,7330,Coffee,Tea,Tea
2/26/2017,14:45:07,7331,Coffee,Tea,Brownie
2/26/2017,14:45:07,7332,Coffee,Brownie,Hot chocolate
2/26/2017,14:45:07,7333,Cake,Chocolates,CaramelBites
2/26/2017,14:45:34,7334,Coffee,Hot chocolate,Brownie
2/26/2017,14:45:34,7335,Coffee,CaramelBites,Tea
2/26/2017,14:45:34,7336,Cake,CaramelBites,Juice
2/26/2017,14:48:23,7337,Coffee,Cookies,Cookies
2/26/2017,14:48:23,7338,Hot chocolate,Coffee,Coffee
2/26/2017,14:48:23,7339,Cake,CaramelBites,Hot chocolate
2/26/2017,14:58:54,7340,Coffee,CaramelBites,Brownie
2/26/2017,14:58:54,7341,Coffee,CaramelBites,Cake
2/26/2017,14:58:54,7342,Cake,Chocolates,Chocolates
2/26/2017,15:02:36,7343,Coffee,Cookies,Juice
2/26/2017,15:02:36,7344,Hot chocolate,Cake,Brownie
2/26/2017,15:05:52,7345,Coffee,Tea,Brownie
2/26/2017,15:05:52,7346,Coffee,Brownie,Cake
2/26/2017,15:15:24,7347,Coffee,CaramelBites,Brownie
2/26/2017,15:15:24,7348,Coffee,Juice,Mineral water
2/26/2017,15:46:25,7349,Coffee,CaramelBites,Brownie
2/26/2017,15:46:25,7350,Cookies,Cookies,Tea
2/26/2017,15:46:25,7351,Cake,CaramelBites,Cake
2/26/2017,15:49:05,7352,Coffee,Cookies,Juice
2/26/2017,15:49:50,7353,Coffee,Chocolates,Cake
2/26/2017,15:51:26,7354,Coffee,Coffee,Cookies
2/26/2017,15:51:26,7355,Coffee,Tea,Juice
2/26/2017,16:00:26,7356,Cake,Cookies,Brownie
2/26/2017,16:00:26,7357,Tea,Tea,Chocolates
2/26/2017,16:00:26,7358,Tea,Brownie,Cookies
2/26/2017,16:23:43,7359,Cake,Cake,Cake
2/27/2017,9:02:15,7360,Coffee,Cake,Mineral water
2/27/2017,9:32:13,7361,Coffee,Brownie,Cookies
2/27/2017,9:56:12,7362,Coffee,Hot chocolate,Brownie
2/27/2017,9:56:12,7363,Coffee,Chocolates,CaramelBites
2/27/2017,10:00:20,7364,Coffee,Hot chocolate,Coffee
2/27/2017,10:00:20,7365,Coffee,Cake,Hot chocolate
2/27/2017,10:02:33,7366,Coffee,Tea,Mineral water
2/27/2017,10:16:39,7367,Coffee,Juice,Chocolates
2/27/2017,10:17:37,7368,Tea,Cake,Hot chocolate
2/27/2017,10:40:55,7369,Coffee,Juice,CaramelBites
2/27/2017,10:40:55,7370,Juice,CaramelBites,Cake
2/27/2017,10:54:38,7371,Coffee,Cookies,Cake
2/27/2017,11:05:32,7372,Coffee,Hot chocolate,Tea
2/27/2017,11:14:19,7373,Coffee,Cookies,Mineral water
2/27/2017,11:28:25,7374,Tea,Cookies,Coffee
2/27/2017,11:28:25,7375,Tea,Juice,Coffee
2/27/2017,11:48:24,7376,Coffee,Brownie,Juice
2/27/2017,11:48:24,7377,Coffee,Chocolates,Tea
2/27/2017,11:53:43,7378,Coffee,CaramelBites,Juice
2/27/2017,12:41:49,7379,Coffee,Brownie,CaramelBites
2/27/2017,12:49:58,7380,Coffee,Cake,Coffee
2/27/2017,13:00:05,7381,Tea,Hot chocolate,Hot chocolate
2/27/2017,13:00:05,7382,Tea,Juice,Tea
2/27/2017,13:13:22,7383,Coffee,Tea,CaramelBites
2/27/2017,13:32:27,7384,Tea,Tea,Mineral water
2/27/2017,13:32:27,7385,Tea,Coffee,Hot chocolate
2/27/2017,14:11:31,7386,Coffee,CaramelBites,Tea
2/27/2017,14:11:31,7387,Coffee,Juice,Coffee
2/27/2017,14:14:21,7388,Coffee,CaramelBites,Cake
2/27/2017,14:14:21,7389,Coffee,Juice,Cake
2/27/2017,14:26:27,7390,Coffee,Hot chocolate,Hot chocolate
2/27/2017,16:01:51,7391,Coffee,Chocolates,Cake
2/27/2017,16:01:51,7392,Tea,Juice,Juice
2/28/2017,9:30:27,7393,Juice,Chocolates,Juice
2/28/2017,9:30:27,7394,Tea,Coffee,CaramelBites
2/28/2017,9:50:58,7395,Coffee,Cake,Mineral water
2/28/2017,9:50:58,7396,Tea,Coffee,Hot chocolate
2/28/2017,9:59:39,7397,Cake,Mineral water,Cake
2/28/2017,9:59:39,7398,Coffee,Cake,Cookies
2/28/2017,10:08:17,7399,Coffee,CaramelBites,Tea
2/28/2017,10:28:19,7400,Cookies,Mineral water,Chocolates
2/28/2017,10:40:42,7401,Coffee,Hot chocolate,CaramelBites
2/28/2017,10:40:42,7402,Coffee,Coffee,Chocolates
2/28/2017,11:16:37,7403,Coffee,Cake,Tea
2/28/2017,11:16:37,7404,Coffee,Hot chocolate,Hot chocolate
2/28/2017,11:18:40,7405,Tea,Hot chocolate,Juice
2/28/2017,11:30:11,7406,Coffee,CaramelBites,Tea
2/28/2017,11:40:58,7407,Coffee,Brownie,Coffee
2/28/2017,11:55:21,7408,Coffee,Hot chocolate,Chocolates
2/28/2017,11:55:21,7409,Coffee,Tea,Mineral water
2/28/2017,12:35:22,7410,Coffee,Cookies,Juice
2/28/2017,13:26:56,7411,Mineral water,Hot chocolate,Cake
2/28/2017,13:26:56,7412,Coffee,Coffee,Mineral water
2/28/2017,13:32:57,7413,Tea,Tea,Coffee
2/28/2017,13:32:57,7414,Cookies,Mineral water,CaramelBites
2/28/2017,13:36:28,7415,Coffee,Juice,Coffee
2/28/2017,13:38:13,7416,Coffee,Cake,Mineral water
2/28/2017,13:44:07,7417,Coffee,Coffee,Hot chocolate
2/28/2017,14:02:12,7418,Coffee,Juice,Cake
2/28/2017,14:19:47,7419,Hot chocolate,Juice,CaramelBites
2/28/2017,14:19:47,7420,Tea,Mineral water,CaramelBites
2/28/2017,14:20:04,7421,Coffee,Mineral water,CaramelBites
2/28/2017,14:45:30,7422,Tea,CaramelBites,Coffee
2/28/2017,14:45:30,7423,Cake,Cake,Coffee
2/28/2017,15:07:31,7424,Coffee,Juice,Tea
2/28/2017,15:07:31,7425,Coffee,Tea,CaramelBites
2/28/2017,15:10:29,7426,Coffee,Mineral water,Juice
2/28/2017,15:10:29,7427,Hot chocolate,Cookies,Coffee
2/28/2017,15:26:40,7428,Coffee,Brownie,CaramelBites
2/28/2017,15:26:40,7429,Coffee,Tea,Mineral water
2/28/2017,15:26:40,7430,Coffee,CaramelBites,Coffee
2/28/2017,15:34:43,7431,Coffee,Juice,Coffee
2/28/2017,15:57:43,7432,Tea,CaramelBites,Cake
2/28/2017,15:57:43,7433,Tea,Tea,Tea
2/28/2017,16:00:58,7434,Hot chocolate,Cake,Mineral water
2/28/2017,16:00:58,7435,Coffee,CaramelBites,CaramelBites
2/28/2017,16:00:58,7436,Coffee,Juice,Hot chocolate
2/28/2017,16:00:58,7437,Cookies,Tea,Chocolates
2/28/2017,16:06:34,7438,Coffee,Cake,Brownie
2/28/2017,16:06:34,7439,Cake,Cookies,Cake
2/28/2017,16:28:57,7440,Tea,Juice,Cookies
2/28/2017,16:28:57,7441,Cookies,Brownie,Cookies
2/28/2017,16:34:56,7442,Cake,Cake,CaramelBites
2/28/2017,16:34:56,7443,Coffee,Tea,Juice
2/28/2017,17:28:17,7444,Coffee,Chocolates,Hot chocolate
2/28/2017,17:28:17,7445,Coffee,Coffee,Cookies
2/28/2017,17:28:17,7446,Cake,Juice,Cookies
2/28/2017,17:28:17,7447,Cake,Tea,Cookies
2/28/2017,17:30:26,7448,Hot chocolate,Tea,Juice
2/28/2017,17:30:26,7449,Tea,CaramelBites,Hot chocolate
2/28/2017,17:31:05,7450,Cake,Brownie,Chocolates
2/28/2017,17:31:05,7451,Coffee,Hot chocolate,Brownie
2/28/2017,17:31:05,7452,Hot chocolate,Chocolates,Juice
2/28/2017,17:33:07,7453,Tea,Mineral water,Tea
2/28/2017,17:33:07,7454,Coffee,CaramelBites,CaramelBites
3/1/2017,9:24:44,7455,Coffee,Hot chocolate,Cookies
3/1/2017,9:34:17,7456,Coffee,Tea,Cake
3/1/2017,9:45:02,7457,Coffee,Cookies,Cookies
3/1/2017,9:45:02,7458,Tea,Chocolates,Mineral water
3/1/2017,9:46:07,7459,Coffee,Coffee,Cookies
3/1/2017,9:46:07,7460,Coffee,Mineral water,Chocolates
3/1/2017,9:57:31,7461,Coffee,Coffee,Chocolates
3/1/2017,9:57:31,7462,Coffee,Hot chocolate,Brownie
3/1/2017,9:57:31,7463,Juice,CaramelBites,Mineral water
3/1/2017,10:09:11,7464,Coffee,Mineral water,Tea
3/1/2017,10:27:59,7465,Coffee,Tea,Coffee
3/1/2017,10:27:59,7466,Coffee,CaramelBites,Coffee
3/1/2017,10:27:59,7467,Cake,Juice,Hot chocolate
3/1/2017,10:28:49,7468,Tea,Cake,Brownie
3/1/2017,10:28:49,7469,Coffee,Brownie,Brownie
3/1/2017,11:10:36,7470,Coffee,CaramelBites,Juice
3/1/2017,11:34:07,7471,Coffee,Brownie,Hot chocolate
3/1/2017,11:34:07,7472,Tea,Cake,Brownie
3/1/2017,11:35:31,7473,Coffee,Hot chocolate,Tea
3/1/2017,11:35:31,7474,Cake,Tea,Juice
3/1/2017,11:35:31,7475,Cake,CaramelBites,Hot chocolate
3/1/2017,11:35:31,7476,Juice,Juice,Mineral water
3/1/2017,12:01:15,7477,Hot chocolate,Coffee,Hot chocolate
3/1/2017,12:01:56,7478,Coffee,Hot chocolate,Tea
3/1/2017,12:05:00,7479,Hot chocolate,Brownie,Chocolates
3/1/2017,12:15:07,7480,Tea,Hot chocolate,Chocolates
3/1/2017,12:53:52,7481,Tea,Tea,Cake
3/1/2017,12:53:52,7482,Tea,Mineral water,Juice
3/1/2017,13:12:46,7483,Mineral water,Cake,Mineral water
3/1/2017,13:20:06,7484,Coffee,Tea,Mineral water
3/1/2017,14:48:02,7485,Coffee,Tea,Juice
3/1/2017,14:51:43,7486,Hot chocolate,Hot chocolate,CaramelBites
3/1/2017,15:08:05,7487,Coffee,Hot chocolate,Chocolates
3/1/2017,15:08:05,7488,Coffee,CaramelBites,Tea
3/1/2017,15:08:05,7489,Tea,Hot chocolate,CaramelBites
3/1/2017,15:08:05,7490,Tea,Juice,Mineral water
3/1/2017,15:08:05,7491,Cake,CaramelBites,Hot chocolate
3/1/2017,15:08:05,7492,Cake,Mineral water,CaramelBites
3/1/2017,15:12:51,7493,Cookies,Mineral water,Mineral water
3/1/2017,15:12:51,7494,Coffee,Hot chocolate,Mineral water
3/1/2017,15:41:34,7495,Coffee,Coffee,Mineral water
3/1/2017,15:41:34,7496,Coffee,Juice,Tea
3/1/2017,15:58:11,7497,Tea,CaramelBites,Juice
3/1/2017,16:53:46,7498,Cake,Coffee,Juice
3/1/2017,16:53:46,7499,Tea,Mineral water,Mineral water
3/1/2017,17:07:18,7500,Coffee,Cookies,Hot chocolate
3/2/2017,8:33:28,7501,Coffee,Cookies,Brownie
3/2/2017,8:33:28,7502,Juice,Mineral water,Juice
3/2/2017,8:59:19,7503,Coffee,Brownie,Chocolates
3/2/2017,9:20:11,7504,Tea,Tea,CaramelBites
3/2/2017,9:20:11,7505,Coffee,CaramelBites,Juice
3/2/2017,9:28:09,7506,Coffee,Mineral water,CaramelBites
3/2/2017,10:00:11,7507,Tea,Mineral water,Mineral water
3/2/2017,10:00:11,7508,Cake,Coffee,Brownie
3/2/2017,10:36:26,7509,Hot chocolate,Coffee,Tea
3/2/2017,11:04:34,7510,Coffee,CaramelBites,CaramelBites
3/2/2017,11:04:34,7511,Coffee,Cake,Hot chocolate
3/2/2017,11:04:34,7512,Cake,Coffee,Juice
3/2/2017,11:11:48,7513,Hot chocolate,Hot chocolate,Coffee
3/2/2017,11:11:48,7514,Coffee,Brownie,Coffee
3/2/2017,11:12:42,7515,Hot chocolate,Tea,Tea
3/2/2017,11:12:42,7516,Coffee,Brownie,Hot chocolate
3/2/2017,11:12:42,7517,Cake,Juice,Tea
3/2/2017,11:13:38,7518,Coffee,Brownie,Cookies
3/2/2017,11:57:34,7519,Cake,Juice,Coffee
3/2/2017,11:57:34,7520,Coffee,Mineral water,Coffee
3/2/2017,12:07:59,7521,Coffee,Tea,CaramelBites
3/2/2017,12:07:59,7522,Coffee,Hot chocolate,Cake
3/2/2017,12:07:59,7523,Tea,CaramelBites,Tea
3/2/2017,12:08:29,7524,Coffee,CaramelBites,Coffee
3/2/2017,12:08:29,7525,Coffee,Brownie,CaramelBites
3/2/2017,12:16:19,7526,Coffee,Mineral water,Hot chocolate
3/2/2017,12:16:19,7527,Coffee,Chocolates,Cake
3/2/2017,13:21:13,7528,Coffee,Mineral water,Cookies
3/2/2017,13:21:13,7529,Coffee,CaramelBites,Cookies
3/2/2017,13:21:13,7530,Cookies,Brownie,Cake
3/2/2017,13:22:05,7531,Coffee,Tea,Coffee
3/2/2017,13:23:54,7532,Tea,Brownie,Chocolates
3/2/2017,13:53:36,7533,Tea,Chocolates,Juice
3/2/2017,13:53:36,7534,Tea,CaramelBites,Hot chocolate
3/2/2017,14:36:16,7535,Coffee,Juice,Hot chocolate
3/2/2017,14:36:16,7536,Coffee,Hot chocolate,CaramelBites
3/2/2017,14:47:19,7537,Coffee,Brownie,Cake
3/2/2017,15:26:37,7538,Coffee,Cookies,Brownie
3/2/2017,15:26:37,7539,Hot chocolate,Cookies,Tea
3/2/2017,15:44:32,7540,Coffee,Tea,Mineral water
3/2/2017,15:44:32,7541,Coffee,Hot chocolate,Cake
3/2/2017,15:46:17,7542,Coffee,Mineral water,Tea
3/2/2017,15:46:17,7543,Coffee,Coffee,Tea
3/2/2017,15:46:17,7544,Coffee,Chocolates,Coffee
3/2/2017,15:46:56,7545,Hot chocolate,Cake,Hot chocolate
3/2/2017,15:47:46,7546,Coffee,Brownie,Cake
3/2/2017,15:47:46,7547,Hot chocolate,Cake,Cookies
3/2/2017,15:51:25,7548,Coffee,Cookies,Cake
3/2/2017,15:51:25,7549,Tea,CaramelBites,Tea
3/2/2017,16:03:29,7550,Tea,Hot chocolate,Juice
3/2/2017,16:03:29,7551,Tea,Juice,CaramelBites
3/2/2017,16:10:22,7552,Coffee,Chocolates,Coffee
3/2/2017,16:10:22,7553,Cake,Coffee,Hot chocolate
3/2/2017,16:21:05,7554,Coffee,Coffee,Tea
3/2/2017,16:21:05,7555,Cake,Hot chocolate,Mineral water
3/2/2017,16:25:42,7556,Tea,Hot chocolate,Cake
3/2/2017,16:25:42,7557,Tea,Cake,Chocolates
3/2/2017,16:41:03,7558,Cake,Juice,Juice
3/3/2017,9:15:17,7559,Coffee,Hot chocolate,Mineral water
3/3/2017,9:21:05,7560,Coffee,CaramelBites,Cake
3/3/2017,9:21:05,7561,Coffee,Juice,Mineral water
3/3/2017,9:22:11,7562,Coffee,CaramelBites,CaramelBites
3/3/2017,9:22:11,7563,Coffee,Mineral water,Juice
3/3/2017,9:34:33,7564,Coffee,Hot chocolate,Cookies
3/3/2017,9:34:33,7565,Coffee,Cookies,CaramelBites
3/3/2017,9:43:34,7566,Coffee,Chocolates,Brownie
3/3/2017,9:43:34,7567,Coffee,Tea,Tea
3/3/2017,9:43:34,7568,Juice,Chocolates,Coffee
3/3/2017,9:43:34,7569,Cake,Mineral water,CaramelBites
3/3/2017,9:43:34,7570,Cookies,Hot chocolate,Mineral water
3/3/2017,9:47:59,7571,Coffee,Chocolates,CaramelBites
3/3/2017,9:50:34,7572,Coffee,Brownie,Juice
3/3/2017,10:00:10,7573,Coffee,Juice,Coffee
3/3/2017,10:16:57,7574,Coffee,Brownie,Chocolates
3/3/2017,10:22:12,7575,Coffee,Hot chocolate,CaramelBites
3/3/2017,10:44:05,7576,Hot chocolate,Juice,Mineral water
3/3/2017,10:48:57,7577,Coffee,Hot chocolate,Cake
3/3/2017,10:54:44,7578,Coffee,Brownie,Hot chocolate
3/3/2017,10:58:20,7579,Coffee,Hot chocolate,Chocolates
3/3/2017,10:58:20,7580,Coffee,Cookies,Cookies
3/3/2017,10:58:48,7581,Tea,Hot chocolate,Mineral water
3/3/2017,11:07:22,7582,Coffee,Juice,Brownie
3/3/2017,11:21:29,7583,Coffee,Hot chocolate,Cookies
3/3/2017,11:21:29,7584,Tea,Cake,Chocolates
3/3/2017,11:26:52,7585,Coffee,Mineral water,Cake
3/3/2017,11:26:52,7586,Cake,CaramelBites,Cookies
3/3/2017,11:36:07,7587,Coffee,Chocolates,CaramelBites
3/3/2017,11:40:24,7588,Coffee,Tea,Mineral water
3/3/2017,11:40:24,7589,Tea,Cookies,Chocolates
3/3/2017,11:43:47,7590,Coffee,Mineral water,Cake
3/3/2017,11:56:21,7591,Coffee,Brownie,Chocolates
3/3/2017,11:56:21,7592,Coffee,Tea,Cake
3/3/2017,11:59:56,7593,Mineral water,Juice,Chocolates
3/3/2017,12:15:31,7594,Cookies,Coffee,Chocolates
3/3/2017,12:15:31,7595,Cake,Coffee,Tea
3/3/2017,12:21:00,7596,Coffee,Hot chocolate,Brownie
3/3/2017,12:33:44,7597,Coffee,Chocolates,Coffee
3/3/2017,13:07:34,7598,Coffee,Tea,Juice
3/3/2017,13:11:32,7599,Coffee,Chocolates,Tea
3/3/2017,13:12:51,7600,Tea,CaramelBites,Juice
3/3/2017,13:15:16,7601,Cookies,Mineral water,Hot chocolate
3/3/2017,13:15:16,7602,Coffee,CaramelBites,Cake
3/3/2017,13:15:16,7603,Coffee,Coffee,Hot chocolate
3/3/2017,13:16:40,7604,Coffee,Hot chocolate,Cookies
3/3/2017,13:16:40,7605,Coffee,Tea,Hot chocolate
3/3/2017,13:42:21,7606,Hot chocolate,Cookies,Tea
3/3/2017,13:54:38,7607,Tea,Chocolates,Cake
3/3/2017,13:57:05,7608,Tea,Juice,Juice
3/3/2017,13:57:05,7609,Cookies,Hot chocolate,Juice
